code,ticker,conm,n
02927901,MSY,INVESCO HIGH YIELD INVEST FD,468
02928901,KEF,KOREA EQUITY FUND INC,469
02930501,PHT.1,MANAGED HIGH YIELD FUND,470
02939901,RA,BROOKFIELD REAL ASTS INCM FD,471
02941201,RMT,ROYCE MICRO-CAP TRUST INC,472
02944501,PKF,PAKISTAN INVESTMENT FUND INC,473
02945001,KYT,CORPORATE HIGH YIELD FUND II,474
02945501,ABE,ABERDEEN EMG MKTS SM CO OPPS,475
02948601,SBW,WESTERN ASST WORLDWD INCM FD,476
02957301,FIV,FIRST TRUST SR FLTG RT 2022,477
02968201,AFF.2,MORGAN STAN AFRICA INV FD,478
02972401,IFN,INDIA FUND INC,479
02974201,IMS.3,INVESCO VALUE MUNI SECS,480
02974301,ICS,INVESCO CALIF MUNI SECS,481
02974401,IIF,MORGAN STAN INDIA INVT FUND,482
02974501,NGF,NATIONS GOVT INC TRM TR 2004,483
02975301,WDV,WORLDWIDE DOLLARVEST FD INC,484
02977801,DGF,DELAWARE INVST GLOBL DIV INC,485
02978201,SOA.2,SOUTHERN AFRICA FUND INC,486
02982701,SZF.1,SAFFRON FUND INC,487
02990501,EFL.1,WESTERN ASST EMERG MKT FL RT,488
02991201,RCS,PIMCO STRATEGIC INCOME FUND,489
02999101,JPT,NUVEEN PFD INCM 2022 TERM FD,490
03011801,KST,DEUTSCHE STRATEGIC INCOME TR,491
03012401,TEA.1,TEMPLETON EMRG MKTS APPRN FD,492
03023201,CUBA,HERZFELD CARIBBEAN BASIN FD,493
03023501,MGB,MORGAN STAN GLBL OPTY BD FD,494
03039501,BGIO,BLACKROCK 2022 GLB IM OY TST,495
03044601,GSI.1,GREENWICH STREET MUNI FUND,496
03047401,TYW.1,TAIWAN EQUITY FUND INC,497
03052901,APF,MORGAN STAN ASIA PACIFIC FD,498
03066701,TVF,TEMPLETON VIETNAM SE ASIA FD,499
03068301,TDF,TEMPLETON DRAGON FUND INC,500
03069501,CRF.Z,CORNERSTONE STRATEGIC RTN FD,501
03073301,JCO,NUVEEN CREDIT OPPORTUN 2022,502
03077101,GGT,GABELLI MULTIMEDIA TRUST INC,503
03077108,GGT.PG,GABELLI MULTIMEDIA TRUST INC,504
03085601,GCM,GREENWICH STREET CA MUNI FD,505
03086001,FAK,FIDELITY ADVISOR KOREA FD,506
03087601,AMO.2,ALLIANCE ALL-MKT ADVANTGE FD,507
03087901,EME.2,FORGN&CLNL EMRG MDDL EAST FD,508
03130601,BTO,HANCOCK (JOHN) FINL OPPTY FD,509
03175601,MFUN,MORGAN FUNSHARES,510
03205001,CBH,VIRTUS ALLIANZGI CONV INC FD,511
03225001,EFL,EATON VANCE FLTNG RATE 2022,512
03247801,XFLT,XAI OCTAGON FLOATNG RATE ALT,513
03248701,JEMD,NUVEEN EMERGING MKTS DEBT 20,514
03257301,DCF,BNY MELLON ALCENTRA GBL CR,515
03268001,HFRO,HIGHLAND INCOME FUND,516
03349501,VAM,VIVALDI OPPTNTS FD,517
03374601,PRIF.PA,PRIORITY INCOME FUND INC,518
03427901,RMI,RIVERNORTH OPPO MUN FD,519
03456701,JHAA,NUVEEN HGH INC 2023 TRG FD,520
03473601,NRGX,PIMCO EGY & TCTL CRD OPPR FD,521
03483701,HGLB,HIGHLAND GLBAL ALOCATION FND,522
03501501,TEAF,TORTOISE ESSEN ATS ICM TM FD,523
03526101,FINS,ANGEL OAK FIN STRG TRM TRUST,524
03526201,VCIF,VERTICAL CAPITAL INCOME FUND,525
03538501,BSTZ,BLACKROCK SCI AND TECH TR II,526
03552101,RMM,RIVERNORTH MANG DUR MUN INCM,527
03566901,NMCO,NUVEEN MUNPL CREDIT OPP FD,528
03581301,AIO,VIRTUS ALLIANZGI ARTL INT FD,529
03589501,CPZ,CALAMOS LNG/SH EQ & DYN INCM,530
03623901,DLY,DOUBLELINE YIELD OPP FUND,531
03634501,RFM,RIVERNORTH FLEX MUN INE FUND,532
03665001,DYFN,ANGEL OAK DYNMC FIN STR INCM,533
03680001,ASGI,ABERDEEN ST GBL INF INCM FND,534
03689901,NDMO,NUVEEN DYNAMIC MUN OPPO FUND,535
03706701,BCAT,BLACKROCK CAP ALOCATION TRST,536
03729801,PTA,COHEN & STEERS TAX-ADVANTAGE,537
03743501,SDHY,PGIM SHORT DUR HIGH YIE FUND,538
06129801,TRF,TEMPLETON RUSSIA & E EURO FD,539
06144901,GCV,GABELLI CONV & INCOME SEC FD,540
06169801,NBM.1,NATIONS BALANCD TARGT MAT FD,541
06169901,PCV.1,PUTNAM HIGH INCOME OPP TR,542
06262701,ATF,EQUITY INCOME FUND,543
06273101,RCG,RENN FUND INC,544
06344301,TMF.1,THERMO OPPORTUNITY FUND INC,545
06363801,RNE,MORGAN STAN EASTERN EUROPE,546
06454501,SELF,GLOBAL SELF STORAGE INC,547
06458201,SOR,SOURCE CAPITAL INC,548
06472901,MHD,BLACKROCK MUNIHOLDINGS FUND,549
06484701,DBS.1,DEBT STRATEGIES FUND INC,550
06545101,CLH.1,MUNIHOLDINGS CALIF INSD FUND,551
06545201,MHN,BLACKROCK MUNIHLD NY QLTY FD,552
06549601,MFL,BLACKROCK MUNIHLD INVST QLTY,553
06639901,CYE,BLACKROCK CORP HI YLD FD III,554
06657601,MUF,MUNIHOLDINGS FLA INSD FD II,555
06657701,MUH,BLACKROCK MUNIHOLDINGS FD II,556
06660501,MUC,BLACKROCK MUNIHLD CA QLTY FD,557
10613301,DSU,BLACKROCK DEBT STRATEGIES FD,558
10749601,MUJ,BLACKROCK MUNIHLD NJ QLTY FD,559
10992101,DHF,BNY MELLON HIGH YILD STRA FD,560
11024601,MUS,BLACKROCK MUNIHLDGS QLTY FD,561
11080701,HIX,WESTERN ASST HIGH INCM FD II,562
11200601,VVR,INVESCO SENIOR INCOME TRUST,563
11203501,HYF,MANAGED HIGH YIELD PLUS FUND,564
11217101,XPITX,MORGAN STANLEY PRIME INCM TR,565
11277301,HHY,BROOKFIELD HIGH INCOME FUND,566
11287501,DHY,CREDIT SUISSE HI YIELD BD FD,567
11308601,DBU.1,DEBT STRATEGIES FD III INC,568
11470101,MWJ.,MUNIHOLDINGS NJ INSD FD II,569
11470201,MCF.2,MUNIHOLDINGS CAL INSD FD III,570
11487801,MNU,MUNIHOLDINGS NY INSD FD II,571
11487901,MFD.1,MUNIHOLDINGS FLA INSD FD III,572
11555701,EVF,EATON VANCE SR INCOME TR,573
11621301,TLI,WESTERN ASSET CORP LOAN FD,574
11684701,BHY,BLACKROCK HIGH YIELD TRUST,575
11782101,FEV,EATON VANCE NATL MUNI INC,576
11782201,EMI,EATON VANCE MI MUNI INC TR,577
11782301,MMV,EATON VANCE MA MUNI INC TR,578
11782401,CEV,EATON VANCE CA MUNI INC TR,579
11782501,EVO,EATON VANCE OH MUNI INC TR,580
11782601,EVP,EATON VANCE PA MUNI INC TR,581
11782701,EVJ,EATON VANCE NJ MUNI INC TR,582
11782801,EVY,EATON VANCE NY MUNI INC TR,583
11784201,EVN,EATON VANCE MUNI INCOME TR,584
11812801,CIL.1,MUNIHOLDINGS CAL INSD FD IV,585
11816401,MFR.1,MUNIHOLDINGS FLA INSD FD IV,586
11816501,MCG.2,MUNIHOLDINGS MICH INSD FUND,587
11816601,MNJ,MUNIHOLDINGS N J INSD FD III,588
11855801,MPI.3,MUNIHOLDINGS PENN INS FD,589
11908201,MUE,BLACKROCK MUNIHLDGS QLTY II,590
12081901,NAD,NUVEEN QUALITY MUNI INCM FD,591
12082001,NAC,NUVEEN CA QLTY MU INCM FD,592
12082101,NAN,NUVEEN NY QUAL MUN INCM FD,593
12111301,MSR.3,MUNIHOLDINGS INSD FD III INC,594
12175801,GUT,GABELLI UTILITY TRUST,595
12238101,FDM.1,MUNIHOLDINGS FLA INSD FD V,596
12245701,MNW,MUNIHOLDINGS NY INSD FD IV,597
12245801,CAF.3,MUNIHOLDINGS CAL INSD FD V,598
12245901,MHJ.,MUNIHOLDINGS NJ INSD FD IV,599
12321401,BPS,BLACKROCK PA STRATEGIC MUNI,600
12321501,BSD,BLACKROCK STRATEGIC MUN TR,601
12425901,MDH.1,MUNIHOLDINGS MICH INSD FD II,602
12426001,PBA.1,SAL TRUST PREFERRED FUND I,603
12437801,MOU.1,MUNIHOLDINGS INSD FD IV INC,604
12551701,CCA,MFS CALIFORNIA MUNICIPAL FD,605
12551801,CFX.1,COLONIAL INSD MUN FD,606
12552001,CNM,COLONIAL N Y INSD MUN FD,607
12552701,NSL,NUVEEN SR INCOME FD,608
14206401,NFM,NUVEEN MD DIVID ADV MUN FD,609
14206901,NGB,NUVEEN VA DIV ADV MUNI FD,610
14209201,NRB,NUVEEN NC DIV ADV MUN FUND,611
14209301,NFC.1,NUVEEN CT DIVID ADV MUN FD,612
14213001,NFZ,NUVEEN ARIZ DIVID ADV MUN FD,613
14213101,NMB,NUVEEN MASS DIVID ADV MUN FD,614
14293401,NVX,NUVEEN CA DIV ADV MUN FD II,615
14293501,NXJ,NUVEEN NJ QUAL MUN INCM FD,616
14293601,NXK,NUVEEN NY DIV ADV MUN FD II,617
14293701,NXI,NUVEEN OH DIV ADV MUN FD,618
14293801,NXM,NUVEEN PA DIV ADVANTAGE MUN,619
14293901,NXZ,NUVEEN DIV ADV MUN FD II,620
14380701,RLF,COHEN & STEERS ADV INC RLTY,621
14421701,PCQ,PIMCO CA MUNICIPAL INCOME FD,622
14421801,PMF,PIMCO MUNICIPAL INCOME FD,623
14421901,PNF,PIMCO NY MUNICIPAL INCOME FD,624
14462001,BFZ,BLACKROCK CA MUN INCOME FUND,625
14462101,BFK,BLACKROCK MUN INCOME FUND,626
14462201,BBF,BLACKROCK MUN INCOME INV TR,627
14462301,BNJ,BLACKROCK NJ MUN INCOME FD,628
14462401,BNY,BLACKROCK NY MUN INCOME FUND,629
14541001,NBJ,NUVEEN OH  DIV ADV MUNI FD 2,630
14541101,NZX,NUVEEN GA DIV ADV MUNI FD,631
14541201,NZR,NUVEEN MD DIV ADV MUNI FD 2,632
14541301,NZW,NUVEEN MICH DIV ADV MUNI FD,633
14541401,NZF,NUVEEN MUN CREDIT INCM FD,634
14541501,NZH,NUVEEN CA DIV ADV MUNI FD 3,635
14545101,HYW,CORPORATE HIGH YIELD FD IV,636
14576601,BPK,BLACKROCK MUNI 2018 TERM TR,637
14576701,BLH,BLACKROCK NY MUNI 2018 TERM,638
14576801,BJZ,BLACKROCK CA MUNI 2018 TERM,639
14608101,JRS,NUVEEN REAL ESTATE INCOME FD,640
14608201,NNB,NUVEEN VA DIV ADV MUNI FD 2,641
14608203,NNB.PC,NUVEEN VA DIV ADV MUNI FD 2,642
14608301,NNO,NUVEEN NC DIV ADV MUN FD 2,643
14621701,BHK,BLACKROCK CORE BOND TRUST,644
14627101,HYV,BLACKROCK CORP HIGH YLD FD V,645
14653801,PCN,PIMCO CORP & INCM STRGY FUND,646
14688501,AKP,ALLIANCE CALIF MUN INCOME FD,647
14688601,AFB,ALLIANCEBERNSTEIN NATL MUN,648
14688701,AYN,ALLIANCE NEW YORK MUN INC FD,649
14743201,RQI,COHEN & STEERS QTY INCM RLTY,650
14745801,BHD,BLACKROCK STRATEGIC BOND TR,651
14783101,NVG,NUVEEN AMTFREE  MUNI CRDT,652
14783201,NKL,NUVEEN INSD CA DIVID ADV MUN,653
14783301,NKO,NUVEEN NY DIV ADV MUNI INCM,654
14783401,NKR,NUVEEN AZ DIVID ADV MUN FD 2,655
14783501,NGK,NUVEEN CT DIVID ADV MUN FD 2,656
14783601,NUJ,NUVEEN NJ DIVID ADV MUN FD 2,657
14783701,NVY,NUVEEN PA DIVID ADV MUN FD 2,658
14784101,WEA,WESTERN ASSET PREMIER BD FD,659
14785401,NVJ,NUVEEN OH DIVID ADV MUN FD 3,660
14843001,BHV,BLACKROCK VA MUNICIPAL BOND,661
14843101,BLJ,BLACKROCK NJ MUNICIPAL BOND,662
14843201,BBK,BLACKROCK MUNICIPAL BOND TR,663
14843301,BZA,BLACKROCK CA MUNICIPAL BOND,664
14843401,BIE,BLACKROCK MUNI BOND INV TR,665
14843501,BZM,BLACKROCK MD MUNICIPAL BOND,666
14843601,BQH,BLACKROCK NY MUNICIPAL BOND,667
14844001,PHT,PIONEER HIGH INCOME TRUST,668
14887101,RRE,AIM SELECT R E INCOME FUND,669
14925801,CHI,CALAMOS CONV OPP AND INC FD,670
14926301,JTP,NUVEEN QUALITY PFD INCM FD,671
14926401,PCK,PIMCO CALIF MUN INCOME FD II,672
14926501,PML,PIMCO MUNICIPAL INCOME FD II,673
14926601,PNI,PIMCO NY MUN INCOME FUND II,674
14965901,HSM,HELIOS STRATEGIC MTG INCM FD,675
14969701,BLE,BLACKROCK MUNI INCOME TR II,676
14969801,BFY,BLACKROCK NY MUN INCM TR II,677
14969901,BCL,BLACKROCK CA MUN INCM TR II,678
14970101,RIT,LMP REAL ESTATE INCM FND INC,679
15015801,HPI,HANCOCK JOHN PFD INCOME FD,680
15024001,RPF,COHEN & STEERS PREM INC RLTY,681
15024101,EIM,EATON VANCE MUN BOND FD,682
15024201,ENX,EATON VANCE NY MUN BOND FD,683
15024301,EVM,EATON VANCE CA MUN BOND FD,684
15068001,JPS,NUVEEN PFD SECURITIES INCM,685
15070001,NBW,NEUBERGER BERMAN CA INT MUN,686
15070101,NBO,NEUBERGER BERMAN NY INT MUN,687
15070201,NBH,NEUBERGER BERMAN MUNI FD,688
15072301,NGO,NUVEEN CT DIV ADV MUN FD 3,689
15072401,NWI,NUVEEN MD DIV ADV MUN FD 3,690
15072501,NKG,NUVEEN GA QUAL MUN INCM FD,691
15072601,NII,NUVEEN NC DIV ADV MUN FD 3,692
15072701,NXE.1,NUVEEN AZ DIV ADV MUN FD 3,693
15115701,BYM,BLACKROCK MUN INC QLTY TR,694
15115801,BCK.2,BLACKROCK CA INS MUN INC TR,695
15115901,BSE,BLACKROCK NY MUN INC QLTY TR,696
15116001,BAF,BLACKROCK MUN INC INVST QLTY,697
15116201,PMX,PIMCO MUNICIPAL INCM FD III,698
15116301,PZC,PIMCO CALIF MUN INC FD III,699
15116401,PYN,PIMCO NY MUN INCOME FUND III,700
15116501,SRQ,DWS RREEF REAL ESTATE FUND,701
15119901,MXN,FIRST AMERN MN MUN INC FD II,702
15157201,NKX,NUVEEN CALIF AMT-FREE QTY,703
15157301,NWF,NUVEEN INS FL TX FR ADV MUN,704
15157401,NRK,NUVEEN NY AMT-FREE QL MUN,705
15157501,NEA,NUVEEN AMT-FREE QU MUNI INCM,706
15157601,NGX,NUVEEN MA AMT-FREE MUNI INCM,707
15160801,RIF.1,AEW REAL ESTATE INCOME FUND,708
15161001,EIV,EATON VANCE MUN BOND FD II,709
15161101,EIA,EATON VANCE CA MUN BD FD II,710
15161201,EIF.2,EATON VANCE INS FL PLUS MUN,711
15161301,MAB,EATON VANCE MA MUN BOND FD,712
15161401,EIO,EATON VANCE OH MUN BOND FD,713
15161501,MIW,EATON VANCE MI MUN BOND FD,714
15161601,EMJ,EATON VANCE NJ MUN BOND FD,715
15161701,NYH,EATON VANCE NY MUN BD FD II,716
15161801,EIP,EATON VANCE PA MUN BOND FD,717
15161901,HPF,HANCOCK JOHN PREF INCM FD II,718
15162101,DNY,DENALI FUND INC,719
15201301,JHP,NUVEEN QUALITY PFD INCM FD 3,720
15202801,FPT,FEDERATED PREM INTR MUN INC,721
15202901,FMN,FEDERATED HERMES PREMIER MUN,722
15207101,PTY,PIMCO CORP & INCM OPPTY FUND,723
15254801,FFC,FLAHERTY & CRUMRINE PFD SECS,724
15288901,BPP,BLACKROCK CR ALLOC INCM III,725
15290901,EAD,WELLS FARGO INCOME OPPOR FD,726
15323201,PSY,BLACKROCK CR ALLOC INC TR II,727
15325201,NCV,VIRTUS ALLIANZGI CONV FD,728
15325301,JPC,NUVEEN PFD INCM OPPTYS FD,729
15371201,NRI.1,NEUBERGER BERMAN RLTY INC FD,730
15371301,PHK,PIMCO HIGH INCOME FUND,731
15377301,AVK,ADVENT CONVERTIBL AND INC FD,732
15411701,HYT,BLACKROCK CORP HI YIELD FUND,733
15411801,EVV,EATON VANCE LTD DUR INCM FD,734
15413301,CHY,CALAMOS CONV & HIGH INCM FD,735
15437401,HPS,HANCOCK JOHN PFD INCM FD III,736
15458501,RNP,COHEN & STEERS REIT & PF&INM,737
15460901,ERC,WELLS FARGO MULTI-SEC INCOME,738
15463201,NOX,NEUBERGER BERMAN INCOME OPP,739
15463801,HIH,HELIOS HIGH INCOME FUND INC,740
15467301,JQC,NUVEEN CREDIT STRATEGIES,741
15481701,GTU,CENTRAL GOLDTRUST,742
15510201,MHI,PIONEER MUNICIPAL HIGH INCM,743
15532101,BLW,BLACKROCK LTD DURATN INC TR,744
15532301,NHS,NEUBERGER BERMAN H YLD ST FD,745
15532401,NCZ,VIRTUS ALLIANZGI CONVERTIBLE,746
15532601,EHI,WESTERN ASST GLBL HI INCM FD,747
15533501,MNE,BLACKROCK MUNI NY INT DUR FD,748
15533601,MUI,BLACKROCK MUNI INTERMED DUR,749
15533801,PSW,BLACKROCK CR ALLOC INCM TR I,750
15589501,PFL,PIMCO INCOME STRATEGY FUND,751
15589601,MZF,MANAGED DURATION INVT MUN FD,752
15591501,FTF,FRANKLIN LTD DUR INCOME TR,753
15593601,FLC,FLAHERTY & CRUMRINE TOT RET,754
15593901,SRO,DWS RREEF REAL ESTATE FD II,755
15651301,BKK,BLACKROCK MUN 2020 TERM TR,756
15651401,BFO,BLACKROCK FLA MUN 2020 TERM,757
15651701,FCM,FIRST TRUST/FOUR CORNERS SR,758
15651801,EVT,EATON VANCE TAX ADVT DIV INC,759
15651901,IIA,ING CLARION RE INCOME FUND,760
15652101,JDD,NUVEEN DIVERSIFIED DIV INCM,761
15652201,WIA,WESTERN ASS INF-LKD INCM FND,762
15682501,MAV,PIONEER MUN HIGH INC ADV TR,763
15704001,FRA,BLACKROCK FLTG RATE INCM STR,764
15704101,NRO,NEUBERGER BERMAN RE SEC FD,765
15741801,NMZ,NUVEEN MUN HIGH INC OPP FD,766
15747901,EFR,EATON VANCE SR FLTNG RTE TR,767
15748001,GDV,GABELLI DIVIDEND & INCOME TR,768
15758301,EMD,WESTERN ASST EMERG MRKT DEBT,769
15785301,BDV,BLACKROCK EQUITY DIVIDEND TR,770
15787801,RIF.3,RMR REAL ESTATE INCM FD -OLD,771
15845501,RTU,COHEN & STEERS REIT UTL FD,772
15845601,JTA,NUVEEN TAX-ADV TOT RET ST FD,773
15845701,PBF.1,PIONEER MUNI AND EQ INCM TR,774
15849301,GGE,GUGGENHEIM ENHANCED EQTY FD,775
15849401,ETG,EATON VANCE TX ADV GLBL DIV,776
16025202,JFR,NUVEEN FLOATNG RATE INCME FD,777
16027301,FVI.1,FIRST TRUST/VALUE LINE,778
16028701,ETO,EATON VANCE TAX AD GLB DV OP,779
16028801,LGI,LAZARD GLOBAL TOTAL RET INCM,780
16030301,CII,BLACKROCK ENHANCED CAP & INC,781
16030501,ERH,WELLS FARGO UTIL & HI INCOME,782
16030801,RHR.3,RMR HOSPITALITY REAL ESTATE,783
16031001,TYW,TS&W CLAYMORE TAX ADVNTG BL,784
16055001,GLU,GABELLI GLOBAL UTIL &INCM TR,785
16055101,BQY,BLACKROCK DIVIDEND INCOME TR,786
16055401,FCT,FIRST TRUST SR FLOAT RATE II,787
16055701,IMF,WESTERN ASST INFLATN MGMT FD,788
16074901,EFT,EATON VANCE FLT RATE INCM TR,789
16075001,FEN,FIRST TRUST ENERGY INCM & GR,790
16093501,GLV,CLOUGH GBL DIV & INCOME FD,791
16095201,MCN,MADISON CVD CALL & EQ STRTGY,792
16095301,FRB,BLACKROCK FLT RTE INC STR II,793
16095501,JRO,NUVEEN FLOATING RATE INCM OP,794
16104501,XAMSX,ADVANTAGE ADVISORS MULTI SEC,795
16112501,BGT,BLACKROCK FLTING RATE INC TR,796
16179101,FFA,FIRST TR ENHANCED EQUITY,797
16194101,GCS,DWS ENH COMMODITY STRATGY FD,798
16195401,KYN,KAYNE ANDERSON MLP/MD INV CO,799
16210701,RFR,RMR FIRE FUND,800
16210801,GRE.2,S&P 500 GEARED FUND INC,801
16212301,BXMX,NUVEEN S&P 500 BUY-WRITE INC,802
16212401,PFN,PIMCO INCOME STRATEGY FD II,803
16212501,GFY,WESTERN ASST VAR RT STRAT FD,804
16217101,EOI,EATON VANCE ENHNCD EQ INC FD,805
16227601,HAV,HELIOS ADVANTAGE INCM FD INC,806
16239101,FAM,FIRST TR ABERDEEN GLBL OPP F,807
16256801,BGR,BLACKROCK ENERGY AND RES TR,808
16256901,DSF,DEFINED STRATEGY FUND INC,809
16257101,PHD,PIONEER FLOATING RATE TR,810
16257701,FMO,FIDUCIARY/CLAYMR EGY INFR FD,811
16285401,DVM,COHEN & STEERS DIV MAJORS FD,812
16285501,DVF,BLACKROCK DIVRSIFD INC STRAT,813
16285801,LCM,ADVENT/CLAYMORE ENCD GRWTH,814
16285901,EOS,EATON VANCE ENHNCD EQ INC II,815
16286101,JSN,NUVEEN EQUITY PREMIUM OPP FD,816
16302401,ZF,VIRTUS TOTAL RETURN FUND INC,817
16302501,EVG,EATON VANCE SHORT DRTN DIV,818
16302901,NFJ,VIRTUS ALLIANZGI DIVIDEND IN,819
16361101,RWF,COHEN&STEERS WRLDWD RLTY INC,820
16361201,IGD,VOYA GLB EQ DIV AND PREM OPP,821
16361301,BEP.3,S&P 500 COVERED CALL FUND,822
16361401,GGN,GAMCO GLOBAL GOLD NTRL RES,823
16362001,BME,BLACKROCK HEALTH SCIENCES TR,824
16362101,JFP,NUVEEN TAX-ADVANTGD FLTG RT,825
16377301,ETB,EATON VANCE TX-MGD BUY-WRITE,826
16380701,GLQ,CLOUGH GLOBAL EQUITY FUND,827
16380801,RDR,RMR PREFERRED DIVIDEND FUND,828
16384401,DIAX,NUVEEN DOW 30SM DYN OVRWRITE,829
16384501,HCE,FIDUCIARY/CLAYMORE DYNMC EQ,830
16384601,MSP.1,MADISON STRAT SECTOR PREM FD,831
16384701,NAI,ALLIANZGI INTL & PREM STRAT,832
16384801,EEF,BLACKROCK ENHNCD EQTY YLD FD,833
16400601,TYY,TORTOISE ENERGY CAPITAL CORP,834
16400901,JLA,NUVEEN EQUITY PREMIUM ADV FD,835
16401001,FMY,FIRST TRUST MORTGAGE INCM FD,836
16401101,BOE,BLACKROCK ENHANCED GL DVD TR,837
16401201,PGP,PIMCO GLBL STOCKSPLUS & INCM,838
16414301,RCC,SMALL CAP PREM & DIV INCM FD,839
16418901,LOR,LAZARD WORLD DIV & INC FUND,840
16419201,KYE,KAYNE ANDERSON ENGY TTL RTN,841
16419601,ECV.1,BLACKROCK ENHCD EQ YLD & PRM,842
16419701,ETV,EATON VANCE TX MNGD OPPTY FD,843
16441501,FHI.2,FIRST TRUST STRATEGIC HIGH,844
16442001,FGF.,SUNAMERICA FOCUSD ALPHA GWTH,845
16468401,BDJ,BLACKROCK ENHNCD EQTY DIV TR,846
16468801,MGU,MACQUARIE GLBL INFRA TTL RTN,847
16468901,GPM,GUGGENHEIM ENHANCED EQY INCM,848
16522501,ETW,EATON VANCE TX-MGD GLBL B-W,849
16522601,BEO,ENHANCED S&P500 COVERED CALL,850
16540301,BWC.1,BLACKROCK WORLD INVESTMNT TR,851
16543501,TYN,TORTOISE NORTH AMERN ENERGY,852
16543601,CGO,CALAMOS GLOBAL TOTAL RETURN,853
16543701,EGF,BLACKROCK ENHNCD GOVT FD INC,854
16543801,EBI,EVERGREEN INT BALNCD INCM FD,855
16543901,IGA,VOYA GLOBAL ADV AND PREM OPP,856
16560601,SPXX,NUVEEN S&P 500 DYN OVERWRITE,857
16580901,FGI,SUNAMERICA FOCSD ALPHA LG-CP,858
16591901,HMH,HELIOS MULTI-SECT HI INCM FD,859
16639101,BTA,BLACKROCK L-T MUNI ADV TRUST,860
16673001,FHY,FIRST TR STRATEGIC HIGH II,861
17035401,CTF,NUVEEN LONG/SHORT COMMODITY,862
17058901,DBL,DOUBLELINE OPPORTUNISTIC FD,863
17059701,ETUA,EUNITS 2 YR U S MKT PARTN TR,864
17077101,VGI,VIRTUS GBL MULTI-SECTOR INCM,865
17077201,SRF,CUSHING ENERGY INCOME FUND,866
17096601,BWG,BRANDYWINEGBL GBL INCM OPP,867
17115301,ISD,PRUDENTIAL SHORT DURATION HY,868
17115401,JRI,NUVEEN REAL ASSET INCM&GRWTH,869
17409301,GCF,GLOBAL INCOME & CURRENCY FD,870
17409501,GLO,CLOUGH GLOBAL OPPORTUNTS FND,871
17435901,EOE,EATON VANCE CREDIT OPPRTS FD,872
17436001,RMRM,RMR MORTGAGE TRUST,873
17492601,NHF,NEXPOINT STRATEGIC OPPT FUND,874
17499901,JGG,NUVEEN GLOBAL INCOME OPRTNTS,875
17500001,FPI.1,FIRST TR TAX ADVANTAGED PFRD,876
17522901,JGV,NUVEEN GLOBAL EQUITY INCM FD,877
17526501,AGD,ABERDEEN GBL DYNAMC DIV FUND,878
17546401,FEO,FIRST TR ABERDEEN EMERG OPP,879
17557501,KED,KAYNE ANDERSON ENERGY DEV CO,880
17561901,BCF,BLACKROCK REAL ASSET EQTY TR,881
17563501,CAF,MORGAN STANLEY CHINA A SH FD,882
17588701,IRR,VOYA NATURAL RES EQ INCM FD,883
17609301,FOF,COHEN & STEERS CL-END OPP FD,884
17610001,DHG,DEUTSCHE HIGH INCM OPPOR FD,885
17614201,ETY,EATON VANCE TX-MAN DIV EQ IN,886
17633301,BTZ,BLACKROCK CR ALLOC INCM TR,887
17655901,AOD,ABERDEEN TOTL DYNMC DIV FUND,888
17656001,GDL,GDL FUND,889
17656101,QQQX,NUVEEN NASDAQ 100 DYN OVRWRT,890
17674401,HCD.1,HIGHLAND DISTRESSED OPPORTUN,891
17679301,EXG,EATON VANCE TAX-MNGD GLBL DV,892
17679401,NIE,VIRTUS ALLIANZGI EQUITY & CO,893
17698301,FHO,FIRST TRUST STRAT HI INC III,894
17705201,EOD,WELLS FARGO GBL DIV OPP FD,895
17705301,IAE,VOYA ASIA PAC HI DIV EQ INCM,896
17705501,JCE,NUVEEN CORE EQUITY ALPHA FND,897
17705701,BFD,BLACKROCK GLOBAL EQUITY INCM,898
17724401,EDD,MORGN STAN EMER MKTS DOM DBT,899
17727901,AWP,ABERDEEN GBL PREMR PPTS FUND,900
17728001,JGT,NUVEEN DIVRSFD CURR OPP FUND,901
17742401,FGB,FIRST TRUST SPECIALTY FIN,902
17753201,AGC.2,ADVENT CLAYMORE CV SEC&IN II,903
17753301,BGY,BLACKROCK ENHANCED INT DV TR,904
17753401,DPO,DOW 30 ENHANCED PREM INCOME,905
17753501,SLS..,RIVERSOURCE LASALLE INTL RE,906
17753601,RAF.,RMR ASIA REAL ESTATE FUND,907
17753701,HNW,PIONEER DIVERSIFIED HGH INCM,908
17764401,GRX,GABELLI EQUITY HLTHCR & WLLN,909
17778601,CHW,CALAMOS GLOBAL DYNAMIC INCM,910
17778701,DEX,DELAWARE ENHNCD GLBL DIV&INC,911
17778801,DCW,DCW TOTAL RETURN FUND,912
17778901,DRP,DWS RREEF WORLD RL EST FUND,913
17779001,MTP.2,MLP & STRATEGIC EQUITY FUND,914
17779101,JTD,NUVEEN TAX-ADVNTGD DIV GRWTH,915
17779201,VTA,INVESCO DYNAMIC CREDIT OPPTY,916
17801901,GOF,GUGGENHEIM STRATEGIC OPP FD,917
17802001,INB,COHEN & STEERS GLBL INCM BD,918
17802101,ETJ,EATON VANCE RISK-MNGD DIV EQ,919
17814401,CFP,CORNERSTONE PROGRESIVE RT FD,920
17824801,SRV,CUSHING MLP & INFASTCR TR FD,921
17837601,FAV,FIRST TRUST DIVIDND & INC FD,922
17839501,IID,VOYA INTL HI DIV EQ INCM FD,923
