code,ticker,conm,n
02061101,ZSPH,ZS PHARMA INC,3051
02061902,NXEO,NEXEO SOLUTIONS INC,3052
02062102,DMTK,DERMTECH INC,3053
02062801,ISTR,INVESTAR HOLDING CORP,3054
02063501,PTF.2,PETROFUND ENERGY TRUST,3055
02064301,KITE,KITE PHARMA INC,3056
02064401,GPRO,GOPRO INC,3057
02064501,ARDX,ARDELYX INC,3058
02064901,SNDX,SYNDAX PHARMACEUTICALS INC,3059
02065303,DEN,DENBURY INC,3060
02065501,NEP,NEXTERA ENERGY PARTNERS LP,3061
02065901,AMPH,AMPHASTAR PHARMACEUTICLS INC,3062
02066101,VEC,VECTRUS INC,3063
02067001,PAAS,PAN AMERICAN SILVER CORP,3064
02067501,ROKA,SORRENTO TECH INC,3065
02067701,FFWM,FIRST FOUNDATION INC,3066
02068601,SYF,SYNCHRONY FINANCIAL,3067
02069201,KE,KIMBALL ELECTRONICS INC,3068
02069301,NSAM,NORTHSTAR ASSET MGMT GRP INC,3069
02069402,GGAC,GARNERO GROUP ACQUISITION CO,3070
02069501,PDS,PRECISION DRILLING CORP,3071
02069601,MHM.1,MASONITE INTERNATIONAL CORP,3072
02069603,DOOR,MASONITE INTERNATIONAL CORP,3073
02069901,LTRPA,LIBERTY TRIPADVISOR HOLDINGS,3074
02069902,LTRPB,LIBERTY TRIPADVISOR HOLDINGS,3075
02070401,QEE,QUEENSTAKE RES LTD YUKON,3076
02072001,RLMD,RELMADA THERAPEUTICS INC,3077
02072101,RIC,RICHMONT MINES INC,3078
02073901,TERP,TERRAFORM POWER INC,3079
02074001,SPKE,SPARK ENERGY INC,3080
02074201,ZFGN,ZAFGEN INC,3081
02074701,TESO,TESCO CORP,3082
02074801,ANET,ARISTA NETWORKS INC,3083
02075601,MTNB,MATINAS BIOPHARMA HLDGS INC,3084
02077901,CSCO,CISCO SYSTEMS INC,3085
02078301,RDA.1,READERS DIGEST ASSN INC,3086
02078302,RDB,READERS DIGEST ASSN INC,3087
02079101,BXMT,BLACKSTONE MORTGAGE TR INC,3088
02079701,TENXF,TEE-COMM ELECTRONICS INC,3089
02079801,PFNX,PFENEX INC,3090
02082301,HQY,HEALTHEQUITY INC,3091
02084701,VTNC,VITRAN CORP INC,3092
02088401,IMPR,IMPRIVATA INC,3093
02089802,SLNO,SOLENO THERAPEUTICS INC,3094
02090401,HOLX,HOLOGIC INC,3095
02090701,NVX.1,NORTH AMERICAN VACCINE INC,3096
02090901,TPP.1,TEPPCO PARTNERS  -LP,3097
02091301,BHBK,BLUE HILLS BANCORP INC,3098
02093501,TRUP,TRUPANION INC,3099
02094301,SAGE,SAGE THERAPEUTICS INC,3100
02094401,SHLX,SHELL MIDSTREAM PARTNERS LP,3101
02094501,IRMD,IRADIMED CORP,3102
02095001,VTTI,VTTI ENERGY PARTNRS LP,3103
02095101,INNL,INNOCOLL HOLDINGS PLC,3104
02095901,PLYM,PLYMOUTH INDL REIT INC,3105
02096001,CNNE,CANNAE HOLDINGS INC,3106
02096101,ATEX,ANTERIX INC,3107
02098201,INTS,INTEGRATED SYSTEMS INC,3108
02098301,IDEV.1,INDEVUS PHARMACEUTICALS INC,3109
02099301,VRC,VARCO INTERNATIONAL INC,3110
02100001,HSDT,HELIUS MEDICAL TECHNOLOGIES,3111
02100201,CYBR,CYBERARK SOFTWARE LTD,3112
02100301,ZSAN,ZOSANO PHARMA CORP,3113
02100401,LNTH,LANTHEUS HOLDINGS INC,3114
02100501,MCUR,MACROCURE LTD,3115
02100601,XENT,INTERSECT ENT INC,3116
02100701,TBRA,TOBIRA THERAPEUTICS INC,3117
02100801,IMDZ,IMMUNE DESIGN CORP,3118
02101001,RIGP,TRANSOCEAN PARTNERS LLC,3119
02101201,ATRA,ATARA BIOTHERAPEUTICS INC,3120
02101302,TRTL,TERRAPIN 3 ACQUISITION CORP,3121
02101501,OCUL,OCULAR THERAPEUTIX INC,3122
02101601,LOXO,LOXO ONCOLOGY INC,3123
02101701,YDLE,YODLEE INC,3124
02101901,BSIG,BRIGHTSPHERE INVEST GRP INC,3125
02102001,ADVM,ADVERUM BIOTECHNOLOGIES,3126
02103201,VKTX,VIKING THERAPEUTICS INC,3127
02103301,TTOO,T2 BIOSYSTEMS INC,3128
02103501,RMBL,RUMBLEON INC,3129
02104201,AKTS,AKOUSTIS TECHNOLOGIES INC,3130
02104701,DPLO,DIPLOMAT PHARMACY INC,3131
02104801,HMLP,HOEGH LNG PARTNERS LP,3132
02106101,DFG,DELPHI FINANCIAL GROUP INC,3133
02106601,MDNU,MEDICAL NUTRITION USA INC,3134
02107301,MORE,MONOGRAM RESIDENTIAL TRUST,3135
02107901,SNC,STATE NATIONAL COS INC,3136
02110301,RWLK,REWALK ROBOTICS LTD,3137
02110401,BNK,C1 FINANCIAL INC,3138
02111101,SBCP,SUNSHINE BANCORP INC,3139
02111801,AXDX,ACCELERATE DIAGNOSTICS INC,3140
02112401,LOCO,EL POLLO LOCO HOLDINGS INC,3141
02113204,FCSC,FIBROCELL SCIENCE INC,3142
02113801,NAME,RIGHTSIDE GROUP LTD,3143
02114401,AINN,APPLIED INNOVATION INC,3144
02114501,OTIC,OTONOMY INC,3145
02114901,IDR,INTRAWEST CORP,3146
02115001,AST,ASTERIAS BIOTHERAPEUTICS INC,3147
02115701,ANE.2,ALLIANCE NEW EUROPE FUND INC,3148
02115901,SUMM.,SUMMIT FINANCIAL CORP,3149
02116501,ICD,INDEPENDENCE CONTRACT DRLLNG,3150
02116602,AMPB,AMERICAN PACIFIC BANK  -CL B,3151
02117801,NBEV,NEWAGE INC,3152
02118601,MRX,MEDICIS PHARMACEUT CP  -CL A,3153
02120602,SMAC,SINO MERCURY ACQUISITION CP,3154
02120801,EARS,AURIS MEDICAL HOLDING LTD,3155
02120901,VBLT,VASCULAR BIOGENICS LTD,3156
02121701,OOC,OEC COMPRESSION CORP,3157
02122302,CFRX,CONTRAFECT CORP,3158
02122701,LBRDA,LIBERTY BROADBAND CORP,3159
02122702,LBRDK,LIBERTY BROADBAND CORP,3160
02123202,NTN,NTN BUZZTIME INC,3161
02123701,TTI,TETRA TECHNOLOGIES INC/DE,3162
02123801,VICR,VICOR CORP,3163
02124101,CGA,CHINA GREEN AGRICULTURE INC,3164
02124401,MATR.,MATRIA HEALTHCARE INC,3165
02124601,VBIV.1,VBI VACCINES INC -OLD,3166
02126101,VA,VIRGIN AMERICA INC,3167
02126301,PBLA,PANBELA THERAPEUTICS INC,3168
02127201,BOYL,BYL BANCORP,3169
02128201,EYEG,EYEGATE PHARMACEUTICALS INC,3170
02132601,GNBC,GREEN BANCORP INC,3171
02135201,AVNS,AVANOS MEDICAL INC,3172
02136201,TKAI,TOKAI PHARMACEUTICALS INC,3173
02137401,SAVB,SAVANNAH BANCORP INC,3174
02137802,AXAR,AXAR ACQUISITION CORP,3175
02142101,EYES,SECOND SIGHT MEDICAL PRODS,3176
02142201,VTAE,VITAE PHARMACEUTICALS INC,3177
02142901,GVA,GRANITE CONSTRUCTION INC,3178
02143102,CRC,CALIFORNIA RESOURCES CORP,3179
02143301,ZAYO,ZAYO GROUP HOLDINGS INC,3180
02144001,LSTR,LANDSTAR SYSTEM INC,3181
02148701,BEAV,B/E AEROSPACE INC,3182
02149601,ORB,ORBITAL SCIENCES CORP,3183
02149901,PLCC,PAULSON CAPITAL CORP,3184
02150301,KMPR,KEMPER CORP/DE,3185
02150701,IATV,ACTV INC,3186
02150801,ASPT.,ASPECT COMMUNICATIONS CORP,3187
02151501,UNVR,UNIVAR SOLUTIONS INC,3188
02151901,ASHW,ASHWORTH INC,3189
02152001,CVRS,CORINDUS VASCULAR ROBOTICS,3190
02152201,VYNE,VYNE THERAPEUTICS INC,3191
02152401,PRQR,PROQR THERAPEUTICS NV,3192
02154001,W,WAYFAIR INC,3193
02154201,AAON,AAON INC,3194
02154701,MDLY,MEDLEY MANAGEMENT INC,3195
02155401,CREX,CREATIVE REALITIES INC,3196
02157701,OGI,ORGANIGRAM HOLDINGS INC,3197
02159301,CIVB,CIVISTA BANCSHARES INC,3198
02159501,VIST.1,VIST FINANCIAL CORP,3199
02159801,ACTY,ACCESSITY CORP,3200
02160002,CADT,DT ASIA INVESTMENTS LTD,3201
02160101,RYTM,RHYTHM PHARMACEUTICLS,3202
02160401,PGRE,PARAMOUNT GROUP INC,3203
02161601,GWB,GREAT WESTERN BANCORP INC,3204
02161701,DERM,DERMIRA INC,3205
02161901,JAGX.1,JAGUAR ANIMAL HEALTH INC-OLD,3206
02162601,VSLR,VIVINT SOLAR INC,3207
02162701,CALA,CALITHERA BIOSCIENCES INC,3208
02162801,USDP,USD PARTNERS LP,3209
02163001,STOR,STORE CAPITAL CORP,3210
02163301,VBTX,VERITEX HOLDINGS INC,3211
02163501,AFMD,AFFIMED NV,3212
02165201,CNXM,CNX MIDSTREAM PARTNERS LP,3213
02168501,ATRX.1,ATRIX LABORATORIES INC,3214
02168601,BRR,ACR GROUP INC,3215
02173101,PICM,PROFESSIONALS GROUP INC,3216
02173201,YUMA.1,YUMA ENERGY INC -OLD,3217
02173901,PRAH,PRA HEALTH SCIENCES INC,3218
02174301,NVEC,NVE CORP,3219
02174401,XENE,XENON PHARMACEUTICALS INC,3220
02175701,RGI.2,RANDERS KILLAM GROUP INC,3221
02176101,CDK,CDK GLOBAL INC,3222
02177601,AVNR,AVANIR PHARMACEUTICALS INC,3223
02177701,MMSI,MERIT MEDICAL SYSTEMS INC,3224
02179801,FRPT,FRESHPET INC,3225
02179901,VCTR,VICTORY CPTL HLDGS INC,3226
02180101,VWR,VWR CORP,3227
02180201,PRTO,PROTEON THERAPEUTICS INC,3228
02180701,CTXR,CITIUS PHARMACEUTICALS INC,3229
02180801,CZR,CAESARS ENTERTAINMENT INC,3230
02181501,TBK,TRIUMPH BANCORP INC,3231
02181601,TVPT,TRAVELPORT WORLDWIDE LTD,3232
02181801,NDRM,NEURODERM LTD,3233
02182401,BSGM,BIOSIG TECHNOLOGIES INC,3234
02182501,CFG,CITIZENS FINANCIAL GROUP INC,3235
02182801,ANN,ANN INC,3236
02183301,HESM,HESS MIDSTREAM LP,3237
02183401,TUSK,MAMMOTH ENERGY SERVICES INC,3238
02183801,VIVE,VIVEVE MEDICAL INC,3239
02184101,CHRS,COHERUS BIOSCIENCES INC,3240
02184501,MPG,METALDYNE PERFORMANCE GROUP,3241
02184701,HUBS,HUBSPOT INC,3242
02186401,GIB,CGI INC,3243
02186702,MRT,MEDEQUITIES REALTY TRUST INC,3244
02189501,CPPL,COLUMBIA PIPELINE PRTNRS LP,3245
02189801,BOOT,BOOT BARN HOLDINGS INC,3246
02189901,PTXP,PENNTEX MIDSTREAM PRTNRS LP,3247
02190101,FGEN,FIBROGEN INC,3248
02190401,PANL,PANGAEA LOGISTICS SOLUTIONS,3249
02191601,NVRO,NEVRO CORP,3250
02191801,DM.1,DOMINION ENRG MIDSTRM PRT LP,3251
02194402,HRMN,HARMONY MERGER CORP,3252
02194601,NAP,NAVIOS MARITIME MIDSTR PN LP,3253
02195402,HDRA,HYDRA INDUSTRIES ACQUISITION,3254
02195901,MDSI.,MDSI MOBILE DATA SOLUTIONS,3255
02196501,CCRC,CHINA CUSTOMER RELATNS  CTRS,3256
02196701,PYPD,POLYPID LTD,3257
02198301,HABT,HABIT RESTAURANTS INC (THE),3258
02198401,VERB,VERB TECHNOLOGY CO INC,3259
02199801,NEOT,NEOTHETICS INC,3260
02200001,WK,WORKIVA INC,3261
02202501,SNR,NEW SENIOR INVESTMENT GROUP,3262
02203501,CRBP,CORBUS PHARMACEUTICALS HLDGS,3263
02203701,SIEN,SIENTRA INC,3264
02203901,SYNH,SYNEOS HEALTH INC,3265
02204001,UPLD,UPLAND SOFTWARE INC,3266
02204701,GRBK,GREEN BRICK PARTNERS INC,3267
02205302,MCF,CONTANGO OIL & GAS CO,3268
02205901,ISYS,INTEGRAL SYSTEMS INC,3269
02208201,JYNT,JOINT CORP (THE),3270
02208601,IBOC,INTL BANCSHARES CORP,3271
02211401,NMRD,NEMAURA MEDICAL INC,3272
02211901,AINC,ASHFORD INC,3273
02212201,UBH,U S B HOLDING CO INC,3274
02212401,LMRK,LANDMARK INFRAST PRTNS LP,3275
02212901,ITEK,INOTEK PHARMACEUTICALS CORP,3276
02213401,AXTA,AXALTA COATING SYSTEMS LTD,3277
02213801,TANH,TANTECH HOLDINGS LTD,3278
02214002,AW,ALLIED WASTE INDUSTRIES INC,3279
02215501,FND,FLOOR & DECOR HLDGS,3280
02215901,RMP,RICE MIDSTREAM PARTNERS LP,3281
02216501,ONDK,ON DECK CAPITAL INC,3282
02217801,HDP,HORTONWORKS INC,3283
02218001,UFAB,UNIQUE FABRICATING INC,3284
02218201,NEWR,NEW RELIC INC,3285
02220101,ICBK,COUNTY BANCORP INC,3286
02220501,KSWS,K-SWISS INC  -CL A,3287
02220701,TBI,TRUEBLUE INC,3288
02222101,PSYS.1,PSYCHIATRIC SOLUTIONS INC,3289
02222901,HSGX,HISTOGENICS CORP,3290
02223001,JUNO,JUNO THERAPEUTICS INC,3291
02225001,SCRI.,SICOR INC,3292
02225801,BLCM,BELLICUM PHARMACEUTICALS INC,3293
02226002,HCA.2,HCA HEALTHCARE INC,3294
02226004,HCA,HCA HEALTHCARE INC,3295
02228201,NCBH,NORTH COUNTY BANCORP,3296
02228401,SND,SMART SAND INC,3297
02230601,ESBF,ESB FINANCIAL CORP,3298
02230801,ATSI,ATS MEDICAL INC,3299
02231602,ARWA,AROWANA INC,3300
02231801,RELI,RELIANCE GLOBAL GROUP INC,3301
02232501,XLNX,XILINX INC,3302
02233001,SSRG,SYMMETRY SURGICAL INC,3303
02234301,KLXI,KLX INC,3304
02236001,AGCH,AG CHEM EQUIPMENT INC,3305
02237301,GNSS,GENASYS INC,3306
02238301,BLM.1,BLIMPIE INTL INC,3307
02238701,APHA,APHRIA INC,3308
02239701,AVOL,AVOLON HOLDINGS LTD,3309
02239801,WARR,WARRIOR ENERGY SERVICE CORP,3310
02243901,CURO,CURO GROUP HLDGS CORP,3311
02244702,PARR,PAR PACIFIC HOLDINGS INC,3312
02244901,ACB,AURORA CANNABIS INC,3313
02245901,UE,URBAN EDGE PROPERTIES,3314
02246001,CRON,CRONOS GROUP INC,3315
02246101,ACAT,ARCTIC CAT INC,3316
02248002,FNTC,FINTECH ACQUISITION CORP,3317
02252501,JSB.,JSB FINANCIAL INC,3318
02253201,SWFT.1,SWIFT TRANSPORTATION CO INC,3319
02254301,GTIM,GOOD TIMES RESTAURANTS INC,3320
02254601,PLI.3,POLYVISION CORP,3321
02257001,AAU,ALMADEN MINERALS LTD,3322
02258301,GMS,GMS INC,3323
02259001,PIRS,PIERIS PHARMACEUTICALS INC,3324
02260301,SUM,SUMMIT MATERIALS INC,3325
02262901,HIFR,INFRAREIT INC,3326
02263201,LCI,LANNETT CO INC,3327
02263801,ZI,ZOOMINFO TECHNOLOGIES,3328
02265001,MGN,MINES MANAGEMENT INC,3329
02265301,VSTO,VISTA OUTDOOR INC,3330
02266701,ENTL,ENTELLUS MEDICAL INC,3331
02266801,NEV.2,NUEVO ENERGY CO,3332
02267101,ESTE,EARTHSTONE ENERGY INC,3333
02267201,SHAK,SHAKE SHACK INC,3334
02267301,FLKS,FLEX PHARMA INC,3335
02267401,DEA,EASTERLY GOVERNMENT PPTYS,3336
02267602,CHEK,CHECK-CAP LTD,3337
02269701,TCON,TRACON PHARMACEUTICALS INC,3338
02269801,CBYL,CARBYLAN THERAPEUTICS INC,3339
02270301,GP,GREENPOWER MOTOR CO INC,3340
02270401,AVGR,AVINGER INC,3341
02270801,INOV,INOVALON HOLDINGS INC,3342
02270901,ONCE,SPARK THERAPEUTICS INC,3343
02271301,HTGM,HTG MOLECULAR DIAGNOSTICS,3344
02271501,NVET,NEXVET BIOPHARMA PLC,3345
02271701,SYBT,STOCK YARDS BANCORP INC,3346
02271801,SYS.5,SYS,3347
02273101,PATI,PATRIOT TRANSPORTATION HLDG,3348
02273401,BXLT,BAXALTA INC,3349
02274101,CC,CHEMOURS CO,3350
02275101,SFSW,STATE FINANCIAL SVCS CP-CL A,3351
02277201,UQM,UQM TECHNOLOGIES INC,3352
02278301,KEN,KENON HOLDINGS LTD,3353
02279101,ESX,ESSEX BANCORP INC/DE,3354
02279401,BJS.1,BJ SERVICES CO,3355
02279701,MOC,COMMAND SECURITY CORP,3356
02280301,CWBR,COHBAR INC,3357
02280801,MMX.2,MAXX PETROLEUM LTD,3358
02281501,TRMB,TRIMBLE INC,3359
02281701,VERU,VERU INC,3360
02282301,IKOS,IKOS SYSTEMS INC,3361
02282901,CHUX,O'CHARLEY'S INC,3362
02285301,AJX,GREAT AJAX CORP,3363
02286101,CKX,CKX LANDS INC,3364
02286701,NVTA,INVITAE CORP,3365
02286801,AVNU,AVENUE FINANCIAL HOLDINGS,3366
02287802,QPAC,QUINPARIO ACQUISITION CORP 2,3367
02287901,GRNQ,GREENPRO CAPITAL CORP,3368
02291301,HCT.1,HECTOR COMMUNICATIONS CORP,3369
02292701,BLPH,BELLEROPHON THERAPEUTICS INC,3370
02294601,NCEB,NORTH COAST ENERGY INC,3371
02295701,SGHL,SENTIGEN HOLDING CORP,3372
02296401,EPIX,ESSA PHARMA INC,3373
02297401,VPI,VINTAGE PETROLEUM INC,3374
02297501,FNWB,FIRST NORTHWEST BANCRP,3375
02297801,RNHDA,REINHOLD INDUSTRIES  -CL A,3376
02298202,BHAC,BARINGTON/HILCO ACQ CORP,3377
02298301,XHR,XENIA HOTELS & RESORTS INC,3378
02300202,CRK.5,COMSTOCK RESOURCES INC -OLD,3379
02300601,TRH,TRANSATLANTIC HOLDINGS INC,3380
02302701,EXPO,EXPONENT INC,3381
02303401,MAPX.1,MAPICS INC,3382
02303501,MXPT,MAXPOINT INTERACTIVE INC,3383
02304301,STDY,STEADYMED LTD,3384
02304501,LUNR,LUNAR CORPORATION,3385
02306201,JOEZ,JOE'S JEANS INC,3386
02306701,SFNT,SAFENET HOLDING CORP-REDH,3387
02307101,GDDY,GODADDY INC,3388
02307201,EQGP,EQT GP HOLDINGS LP,3389
02307701,UNIT,UNITI GROUP INC,3390
02308001,SYLN,SYLVAN INC,3391
02308301,ENR,ENERGIZER HOLDINGS INC,3392
02308401,BHE,BENCHMARK ELECTRONICS INC,3393
02308601,NXRT,NEXPOINT RESIDENTIAL TR INC,3394
02308801,VITL.1,VITAL SIGNS INC,3395
02309301,FRTA,FORTERRA INC,3396
02309801,RKDA,ARCADIA BIOSCIENCES INC,3397
02310601,VRAY,VIEWRAY INC,3398
02310701,FBMI,FIRSTBANK CORP,3399
02310901,GEN,GENESIS HEALTHCARE INC,3400
02311101,MSFG,MAINSOURCE FINL GROUP INC,3401
02311301,MAIN.1,MAIN STREET RESTAURANT GROUP,3402
02311901,SEDG,SOLAREDGE TECHNOLOGIES INC,3403
02314701,NSA,NATIONAL STORAGE AFFILIATES,3404
02315001,JCAP,JERNIGAN CAPITAL INC,3405
02316701,BLBD,BLUE BIRD CORP,3406
02317001,NSAT,NORSAT INTL INC,3407
02319501,MTRX,MATRIX SERVICE CO,3408
02319701,ZOOM.1,ZOOM TECHNOLOGIES INC -OLD,3409
02320801,BNED,BARNES & NOBLE EDUCATION INC,3410
02322001,OA,ORBITAL ATK INC,3411
02322401,ESE,ESCO TECHNOLOGIES INC,3412
02322501,CABO,CABLE ONE INC,3413
02322601,INUV,INUVO INC,3414
02322701,LDIG,LIBERTY DIGITAL INC,3415
02323801,ETSY,ETSY INC,3416
02324101,OPGN,OPGEN INC,3417
02324301,KRNT,KORNIT DIGITAL LTD,3418
02324501,BLD,TOPBUILD CORP,3419
02324701,PJT,PJT PARTNERS INC,3420
02324901,LITE,LUMENTUM HOLDINGS INC,3421
02325201,ETH,ETHAN ALLEN INTERIORS INC,3422
02325601,TGE,TALLGRASS ENERGY GROUP LP,3423
02327602,KRSC,KAISER VENTURES INC,3424
02328701,CAFD,8POINT3 ENERGY PARTNERS LP,3425
02329101,BIOL,BIOLASE INC,3426
02329401,NCOM,NATIONAL COMMERCE CORP,3427
02329601,EVA,ENVIVA PARTNERS LP,3428
02329701,XBIT,XBIOTECH INC,3429
02333501,ADRO,ADURO BIOTECH INC,3430
02333701,TYME,TYME TECHNOLOGIES INC,3431
02333901,KMPH,KEMPHARM INC,3432
02335301,GSBD,GOLDMAN SACHS BDC INC,3433
02335401,JMG,JOURNAL MEDIA GROUP INC,3434
02335801,CDTX,CIDARA THERAPEUTICS INC,3435
02336301,ZAIS,ZAIS GROUP HLDGS INC,3436
02337001,TYHT,SHINECO INC,3437
02338701,ZVXI,ZEVEX INTERNATIONAL INC,3438
02340701,BPMC,BLUEPRINT MEDICINES CORP,3439
02342002,TRE.2,TREMONT CORP,3440
02342201,RTTR,RITTER PHARMACEUTICALS INC,3441
02342301,APIC,APIGEE CORP,3442
02343201,VIRT,VIRTU FINANCIAL INC,3443
02343301,BSM,BLACK STONE MINERALS LP,3444
02345001,NRIM,NORTHRIM BANCORP INC,3445
02346401,OPRX,OPTIMIZERX CORP,3446
02346601,CDX.1,CATELLUS DEVELOPMENT CORP,3447
02348501,CVA,COVANTA HOLDING CORP,3448
02348601,VSNX,VISIONICS CORP,3449
02350001,CATY,CATHAY GENERAL BANCORP,3450
02352101,CLCD,COLUCID PHARMACEUTICALS INC,3451
02352601,HRMIE,HEALTH RISK MANAGEMENT INC,3452
02352801,INFS,INFOCUS CORP,3453
02353701,CCR,CONSOL COAL RESOURCES LP,3454
02354001,HZN,HORIZON GLOBAL CORP,3455
02354401,BLMT.,BELMONT BANCORP,3456
02354601,CDAY,CERIDIAN HCM HOLDING,3457
02355201,PFHD,PROFESSIONAL HOLDING CORP,3458
02355301,PCBC.3,PACIFIC CAPITAL BANCORP,3459
02355501,COLL,COLLEGIUM PHARMACEUTICAL INC,3460
02355601,CHCT,COMMUNITY HEALTHCARE TRUST,3461
02355701,DTEA,DAVIDSTEA INC,3462
02356901,MCRN,MILACRON HOLDINGS CORP,3463
02358702,HAYN,HAYNES INTERNATIONAL INC,3464
02359201,KRB,MBNA CORP,3465
02359401,BOJA,BOJANGLES' INC,3466
02360701,DUOT,DUOS TECHNOLOGIES GROUP INC,3467
02361601,API.1,ADVANCED PHOTONIX INC  -CL A,3468
02362301,SMTI,SANARA MEDTECH INC,3469
02362701,LIFE,ATYR PHARMA INC,3470
02365001,SHOP,SHOPIFY INC,3471
02369701,SONC,SONIC CORP,3472
02369801,ALTA,ALTABANCORP,3473
02370002,ZILG,ZILOG INC,3474
02370401,IVTY,INVUITY INC,3475
02370502,PAVM,PAVMED INC,3476
02371302,GPIA,GP INVESTMENTS ACQUISITION,3477
02371401,CYH,COMMUNITY HEALTH SYSTEMS INC,3478
02371701,SMTK,SIMTEK CORP,3479
02372102,ELEC,ELECTRUM SPECIAL ACQUISITION,3480
02372401,HRY,HALLWOOD REALTY PTNRS  -LP,3481
02375301,DORM,DORMAN PRODUCTS INC,3482
02376701,ATML,ATMEL CORP,3483
02376801,PICO,PICO HOLDINGS INC,3484
02376901,SZ,WORLDWIDE RESTAURANT CONCEPT,3485
02377401,MVK,MAVERICK TUBE CORP,3486
02377601,SMTS.1,SOMANETICS CORP,3487
02377701,FSTP,FRONTSTEP INC,3488
02379301,PSB,PS BUSINESS PARKS,3489
02380901,AZO,AUTOZONE INC,3490
02381001,IO,ION GEOPHYSICAL CORP,3491
02381201,REGN,REGENERON PHARMACEUTICALS,3492
02381801,EVH,EVOLENT HEALTH INC,3493
02381901,LVCI.,LASER VISION CENTERS INC,3494
02382101,GCI.1,GANNETT CO INC -OLD,3495
02382701,CPGX,COLUMBIA PIPELINE GROUP INC,3496
02384301,WING,WINGSTOP INC,3497
02385201,VIFL,FOOD TECHNOLOGY SERVICE INC,3498
02385601,FIT,FITBIT INC,3499
02386401,EXTN,EXTERRAN CORP,3500
02386501,BW,BABCOCK & WILCOX ENTERPRISES,3501
02386801,ANBC,ANB CORP,3502
02387102,IBK,INDEPENDENT BANKSHARES INC,3503
02387701,CVH,COVENTRY HEALTH CARE INC,3504
02388202,EACQ,EASTERLY ACQUISITION CORP,3505
02388901,GI,ENDOCHOICE HOLDINGS INC,3506
02393301,SIOX,SIO GENE THERAPIES INC,3507
02393501,MB,MINDBODY INC,3508
02393602,ECAC,E-COMPASS ACQUISITION CORP,3509
02394301,PMCS,PMC-SIERRA INC,3510
02394501,CEPH,CEPHALON INC,3511
02394801,OUTL,OUTLOOK GROUP CORP,3512
02395501,ROSS,ROSS SYSTEMS INC,3513
02396101,MHR.1,MAGNUM HUNTER RESOURCES INC,3514
02396401,DOC.4,DIGITAL ANGEL CORP -OLD,3515
02397601,PRZ.1,PRIZE ENERGY CORP,3516
02397701,APLE,APPLE HOSPITALITY REIT INC,3517
02397801,X,UNITED STATES STEEL CORP,3518
02398001,CATB,CATABASIS PHARMACEUTICALS,3519
02398501,CCT,CORPORATE CAPITAL TR INC,3520
02398601,NVLS,NIVALIS THERAPEUTICS INC,3521
02398801,AHG,APRIA HEALTHCARE GROUP INC,3522
02399001,GKOS,GLAUKOS CORP,3523
02399601,GNL,GLOBAL NET LEASE INC,3524
02400501,AXAS,ABRAXAS PETROLEUM CORP/NV,3525
02400801,MEDI,MEDIMMUNE INC,3526
02402101,HAE,HAEMONETICS CORP,3527
02402801,MDWT,MIDWEST HOLDING INC,3528
02402901,XLTC,EXCEL TECHNOLOGY INC,3529
02403201,JNY,JONES GROUP INC,3530
02404001,IONS,IONIS PHARMACEUTICALS INC,3531
02406602,SATH,SUMMIT AMERICA TELEVISON INC,3532
02406901,WCLX,WISCONSIN CENTRAL TRANSPORTN,3533
02407101,APPF,APPFOLIO INC,3534
02407301,GPP,GREEN PLAINS PARTNERS LP,3535
02407401,XTLY,XACTLY CORP,3536
02407601,OLLI,OLLIE'S BARGAIN OUTLET HLDGS,3537
02408301,VERX,VERTEX INC,3538
02408401,CFMS,CONFORMIS INC,3539
02409301,OPEN.2,OPENROUTE NETWORKS INC,3540
02409901,LCUT,LIFETIME BRANDS INC,3541
02410101,RAGS,RAG SHOPS INC,3542
02411001,ICOS,ICOS CORP,3543
02411301,PNRA,PANERA BREAD CO,3544
02411601,FSV,FIRSTSERVICE CORP,3545
02413501,ALRM,ALARM.COM HOLDINGS INC,3546
02414201,MYT,URBAN TEA INC,3547
02415701,FCFS,FIRSTCASH INC,3548
02417101,DBI,DESIGNER BRANDS INC,3549
02417601,NTRA,NATERA INC,3550
02417701,MCRB,SERES THERAPEUTICS INC,3551
02417901,GNLB,GENELABS TECHNOLOGIES INC,3552
02418401,LABS.1,LABONE INC,3553
02418601,OSI,OSI RESTAURANT PARTNERS INC,3554
02418703,NCRX,NEIGHBORCARE INC,3555
02419002,ICST,INTEGRATED CIRCUIT SYSTEMS,3556
02419101,MEDX,MEDAREX INC,3557
02419701,IDXX,IDEXX LABS INC,3558
02419801,OSTE,OSTEOTECH INC,3559
02419901,AMRH,AMERI HOLDINGS INC,3560
02420401,ISIG,INSIGNIA SYSTEMS INC,3561
02420501,ISP.1,INTL SPECIALTY PRODUCTS INC,3562
02421601,AES,AES CORP (THE),3563
02421901,RHB,REHABCARE GROUP INC,3564
02422001,CORR.1,COR THERAPEUTICS INC,3565
02422201,VBR.1,VARSITY BRANDS INC,3566
02422501,CRVL,CORVEL CORP,3567
02423201,HWC,HANCOCK WHITNEY CORP,3568
02423301,STFC,STATE AUTO FINANCIAL CORP,3569
02423401,IMBI,IMEDIA BRANDS INC,3570
02424901,TDOC,TELADOC HEALTH INC,3571
02427701,PROF,PROFOUND MEDICAL CORP,3572
02427901,AFSC,ANCHOR FINANCIAL CORP/SC,3573
02428301,DLM,BIG HEART PET BRANDS,3574
